[2026-02-25 21:35:33] ID: 241 | Sim: Raw | Estado: FALLIDA
[2026-02-25 21:40:53] ID: 1580 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1477 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1479 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1484 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1638 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1485 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1573 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1487 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1490 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1488 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1489 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1963 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1502 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1494 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1493 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1503 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1496 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1498 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1507 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1510 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1497 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1960 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1526 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2092 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1511 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1987 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1492 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1501 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1480 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1504 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 964 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 991 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1010 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1527 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1611 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1598 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1518 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 998 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1996 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1516 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1597 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 989 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1968 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1517 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1500 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1603 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1640 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1610 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1641 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1591 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1642 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1590 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1478 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1554 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1643 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1137 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1556 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1144 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1060 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 583 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1545 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1645 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1546 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1647 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1646 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1649 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1544 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1574 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1652 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1653 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1654 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1655 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1059 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2108 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1520 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 592 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1536 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1483 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1542 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1657 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1658 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2111 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1994 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 74 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1512 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 368 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2112 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1661 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1513 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1421 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 77 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2114 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1651 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 36 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1665 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2116 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1666 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1667 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1669 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1670 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2121 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2124 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2125 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1673 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2128 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1676 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1675 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1677 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1679 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1680 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1176 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1681 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1678 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1683 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1178 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1685 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2134 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1688 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1687 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1689 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1690 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1691 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1692 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1693 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2139 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1696 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2141 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1698 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1699 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1194 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1695 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1701 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1702 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2147 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1705 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1706 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1707 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 717 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1708 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1709 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1710 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2153 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1712 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1714 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 76 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1715 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 743 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2156 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1718 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1720 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1721 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1719 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1722 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1760 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 165 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1257 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1761 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1262 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1723 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1724 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1271 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 80 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1764 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1772 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1765 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1270 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1767 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1224 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1727 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1770 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2165 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2196 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1729 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1730 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1731 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1773 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1732 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1733 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1775 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2199 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1734 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1735 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1776 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1736 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1737 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1777 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1778 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1285 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1238 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1738 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2177 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1782 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1739 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1780 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1741 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2178 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1742 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1287 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1779 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1747 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1783 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 82 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2180 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1748 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1786 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1785 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1788 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1751 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2256 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1844 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2183 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 83 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1754 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1753 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1845 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1756 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2185 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1757 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1353 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1847 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1848 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1725 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1291 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1749 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1851 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2260 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1850 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1852 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1790 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1853 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1750 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1791 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1855 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 2210 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1854 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1856 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1296 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:53] ID: 1793 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1857 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1795 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1365 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1794 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1859 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1860 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1798 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1797 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1799 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1796 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1862 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1864 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 2221 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1863 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 86 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1800 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1373 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1865 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1872 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1802 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1868 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1869 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1803 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 2270 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 872 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 878 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1806 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1875 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1804 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1873 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1807 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1876 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1808 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 2327 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1933 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1934 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1811 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 2228 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1453 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1318 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1937 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1936 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1938 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1320 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1815 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1939 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1941 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1814 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 2336 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1816 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 2235 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1818 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1324 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1943 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1944 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1820 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1821 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1945 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1946 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1822 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1823 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1947 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1948 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1942 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1950 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1330 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1824 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 85 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1473 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 2346 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1953 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1826 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1955 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1827 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1956 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1828 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1954 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1829 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1959 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1958 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1832 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1833 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1961 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 530 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1834 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1831 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1835 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1962 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 2249 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 2356 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1837 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1839 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1965 | Sim: Pooled | Estado: EXITOSA
[2026-02-25 21:40:54] ID: 1966 | Sim: Pooled | Estado: EXITOSA
